Giovannini	0.001061298
Re	0.001058675
D'Andrea	0.001056734
Bosco	0.001055108
Parodi	0.001054688
Ferrario	0.001052432
Romagnoli	0.001051436
Brunetti	0.001044354
Perego	0.001038583
Costantino	0.001038111
Manfredi	0.00103297
Colucci	0.001031606
Marconi	0.00102935
Marchesi	0.001024524
di Mauro	0.001021272
Gargiulo	0.001020222
Moroni	0.001019855
Pappalardo	0.001014872
Casagrande	0.00101356
Crippa	0.001013141
Lorusso	0.001009731
Vinci	0.001006321
Antonini	0.001002177
Martelli	0.000995042
Cocco	0.000994203
Capasso	0.000993049
Simonetti	0.000990636
Sacchi	0.000989691
Fiorini	0.000987173
Volpi	0.00098476
Luciani	0.000984026
Rocchi	0.000982714
Lanza	0.000982295
di Benedetto	0.00098219
Ranieri	0.000979829
Barbato	0.000977311
Leo	0.000972904
Vaccaro	0.000972904
Ricciardi	0.000971016
Berardi	0.000970859
Stefani	0.000967868
Merlo	0.000964249
Carboni	0.000963986
Diana	0.000958845
Giuliano	0.000958111
Genovese	0.000958006
Tarantino	0.000955908
Tedesco	0.000952026
Vacca	0.000948931
Boscolo	0.000948878
Cipriani	0.000948249
di Lorenzo	0.0009472
Riccio	0.000946045
Belli	0.000942531
Bartoli	0.000942478
Masi	0.000941691
La Rosa	0.000941062
Fortunato	0.000940327
Falco	0.000934767
Toscano	0.00093335
Scotti	0.000932983
Gentili	0.000931777
di Carlo	0.000930623
Mattioli	0.00093057
Massaro	0.000922544
Colella	0.000922019
Cosentino	0.000921232
Cozzolino	0.000919554
Delle	0.000916039
Lai	0.000915304
Girardi	0.000913731
Graziano	0.000913573
Borrelli	0.000911527
Bertolini	0.000906229
Castellani	0.000906019
Gasparini	0.000905547
Molteni	0.000903186
Grandi	0.000901875
Puglisi	0.000901088
Paolini	0.000898832
Corsi	0.000898727
Belotti	0.000897993
Lazzari	0.000895055
Petrucci	0.000892118
Spada	0.000890544
Granata	0.000889914
Pini	0.000888078
Iorio	0.0008864
Chiesa	0.000886347
Nicoletti	0.000882885
Bosio	0.000880577
Carrara	0.000879947
Bertini	0.000878216
Belloni	0.000875488
